session_id,user_id,group,session_start,session_length,watched,watch_completion,clicks_before_watch,device_type,content_type,genre,time_of_day,bounce_reason
2725,12,B,2024-02-25 22:00:00,11.33,0,0,0,Laptop,Series,Comedy,Night,UI Confusion
2726,258,B,2024-02-21 15:00:00,12.9,1,1,2,Laptop,Series,Drama,Afternoon,
2727,994,A,2024-01-13 08:00:00,9.0,1,1,2,Mobile,Movie,Comedy,Morning,
2728,17,A,2024-02-16 03:00:00,10.99,1,1,2,Mobile,Movie,Sci-Fi,Morning,
2729,345,A,2024-01-31 01:00:00,5.0,1,0,2,TV,Series,Horror,Morning,
2730,860,B,2024-01-17 08:00:00,11.27,0,0,1,Mobile,Movie,Action,Morning,No Interest
2731,410,B,2024-01-05 04:00:00,19.58,1,0,2,Mobile,Movie,Horror,Morning,
2732,513,B,2024-02-14 10:00:00,20.01,0,0,1,Laptop,Series,Drama,Morning,Playback Error
2733,701,A,2024-01-12 19:00:00,18.05,0,0,1,TV,Movie,Sci-Fi,Evening,No Interest
2734,527,A,2024-03-29 06:00:00,18.04,1,0,0,TV,Series,Sci-Fi,Morning,
2735,185,A,2024-03-15 05:00:00,5.9,1,0,3,Mobile,Movie,Comedy,Morning,
2736,543,B,2024-02-28 15:00:00,18.6,0,0,1,Mobile,Movie,Horror,Afternoon,UI Confusion
2737,607,B,2024-01-07 17:00:00,16.48,1,1,1,Laptop,Movie,Horror,Evening,
2738,149,B,2024-01-25 18:00:00,17.69,1,1,1,Mobile,Movie,Sci-Fi,Evening,
2739,887,B,2024-01-11 12:00:00,9.48,1,0,2,Mobile,Series,Thriller,Afternoon,
2740,6,B,2024-01-20 03:00:00,15.72,1,1,3,TV,Series,Action,Morning,
2741,407,B,2024-03-07 10:00:00,13.5,1,1,0,TV,Series,Sci-Fi,Morning,
2742,762,B,2024-01-15 18:00:00,19.27,1,1,0,Mobile,Movie,Drama,Evening,
2743,702,B,2024-03-16 04:00:00,5.0,0,0,2,Laptop,Movie,Comedy,Morning,Playback Error
2744,635,A,2024-02-05 15:00:00,15.77,0,0,1,Mobile,Series,Action,Afternoon,Preview Too Short
2745,714,A,2024-01-30 14:00:00,10.84,1,1,2,Laptop,Movie,Drama,Afternoon,
2746,237,A,2024-02-06 21:00:00,11.41,1,0,3,TV,Movie,Comedy,Night,
2747,445,B,2024-01-17 15:00:00,11.95,1,1,0,Mobile,Movie,Drama,Afternoon,
2748,949,A,2024-01-26 11:00:00,14.31,1,0,0,TV,Series,Action,Morning,
2749,211,A,2024-02-25 21:00:00,12.33,0,0,1,Mobile,Series,Thriller,Night,No Interest
2750,500,A,2024-03-12 11:00:00,15.53,1,0,5,TV,Movie,Drama,Morning,
2751,426,B,2024-02-25 11:00:00,13.58,1,0,1,Mobile,Series,Horror,Morning,
2752,861,A,2024-03-15 18:00:00,12.76,1,1,1,Mobile,Series,Horror,Evening,
2753,604,B,2024-01-31 20:00:00,14.65,1,1,1,Mobile,Series,Horror,Evening,
2754,618,B,2024-03-15 20:00:00,13.41,0,0,1,TV,Series,Drama,Evening,UI Confusion
2755,296,B,2024-02-13 09:00:00,10.03,1,1,3,Mobile,Movie,Horror,Morning,
2756,225,B,2024-01-05 14:00:00,12.15,1,1,2,Mobile,Series,Drama,Afternoon,
2757,270,A,2024-01-25 07:00:00,11.44,0,0,2,Laptop,Series,Drama,Morning,Playback Error
2758,356,A,2024-01-27 16:00:00,16.52,0,0,0,TV,Series,Sci-Fi,Afternoon,Preview Too Short
2759,457,A,2024-03-28 14:00:00,11.97,0,0,1,Mobile,Series,Comedy,Afternoon,Playback Error
2760,918,B,2024-02-06 19:00:00,11.21,1,0,1,Mobile,Series,Sci-Fi,Evening,
2761,920,A,2024-03-02 12:00:00,12.79,1,0,3,TV,Movie,Comedy,Afternoon,
2762,979,A,2024-01-26 14:00:00,11.94,0,0,1,Mobile,Movie,Sci-Fi,Afternoon,UI Confusion
2763,254,A,2024-03-10 00:00:00,10.1,0,0,1,TV,Series,Drama,Morning,UI Confusion
2764,542,B,2024-02-18 07:00:00,18.26,1,1,3,Mobile,Movie,Horror,Morning,
2765,549,B,2024-01-21 13:00:00,13.39,1,1,0,Mobile,Series,Action,Afternoon,
2766,652,A,2024-01-26 03:00:00,11.84,1,0,4,Mobile,Movie,Sci-Fi,Morning,
2767,207,B,2024-02-12 04:00:00,14.76,1,0,2,Mobile,Movie,Horror,Morning,
2768,690,B,2024-02-09 15:00:00,13.41,0,0,2,Laptop,Series,Comedy,Afternoon,Preview Too Short
2769,232,A,2024-02-20 17:00:00,13.14,0,0,2,Mobile,Movie,Horror,Evening,UI Confusion
2770,849,A,2024-02-07 00:00:00,10.49,0,0,4,Mobile,Movie,Sci-Fi,Morning,Playback Error
2771,798,B,2024-03-28 05:00:00,14.22,0,0,3,Mobile,Movie,Comedy,Morning,Playback Error
2772,63,A,2024-01-22 11:00:00,10.53,1,1,1,TV,Series,Thriller,Morning,
2773,852,B,2024-02-06 00:00:00,18.42,1,1,1,Mobile,Series,Action,Morning,
2774,911,A,2024-03-27 14:00:00,5.02,1,1,2,Mobile,Movie,Horror,Afternoon,
2775,39,A,2024-03-20 15:00:00,14.89,1,0,3,Mobile,Series,Horror,Afternoon,
2776,135,A,2024-02-22 15:00:00,11.56,0,0,3,TV,Series,Drama,Afternoon,Playback Error
2777,840,A,2024-03-20 09:00:00,17.37,1,0,3,Mobile,Series,Action,Morning,
2778,954,A,2024-02-04 12:00:00,7.73,1,1,0,Mobile,Movie,Sci-Fi,Afternoon,
2779,27,B,2024-01-21 12:00:00,12.89,1,0,1,Laptop,Series,Comedy,Afternoon,
2780,480,B,2024-01-26 17:00:00,17.93,1,0,2,Mobile,Movie,Thriller,Evening,
2781,342,A,2024-01-22 07:00:00,9.96,1,0,1,TV,Series,Horror,Morning,
2782,574,A,2024-01-17 07:00:00,14.57,0,0,3,TV,Movie,Comedy,Morning,Playback Error
2783,354,A,2024-03-11 14:00:00,5.0,0,0,2,TV,Movie,Action,Afternoon,Preview Too Short
2784,59,A,2024-01-29 00:00:00,9.05,1,1,4,TV,Series,Action,Morning,
2785,842,B,2024-01-16 09:00:00,13.85,1,1,2,Laptop,Series,Horror,Morning,
2786,943,A,2024-03-29 09:00:00,14.01,1,1,0,Mobile,Series,Comedy,Morning,
2787,701,B,2024-01-14 18:00:00,11.99,1,1,1,Mobile,Series,Sci-Fi,Evening,
2788,869,A,2024-01-14 05:00:00,13.74,1,1,2,Mobile,Series,Thriller,Morning,
2789,912,B,2024-02-07 17:00:00,12.89,0,0,0,Mobile,Movie,Action,Evening,UI Confusion
2790,749,B,2024-01-06 01:00:00,14.42,1,0,2,Mobile,Series,Sci-Fi,Morning,
2791,631,B,2024-02-22 22:00:00,11.19,1,0,0,Laptop,Series,Sci-Fi,Night,
2792,192,A,2024-02-28 08:00:00,13.21,0,0,3,Mobile,Movie,Horror,Morning,Preview Too Short
2793,197,A,2024-03-13 05:00:00,16.02,1,0,2,Mobile,Series,Comedy,Morning,
2794,385,B,2024-02-20 23:00:00,14.63,1,0,0,Mobile,Movie,Thriller,Night,
2795,73,B,2024-03-11 07:00:00,12.46,1,0,0,Mobile,Movie,Sci-Fi,Morning,
2796,299,A,2024-03-05 09:00:00,9.07,1,0,4,Mobile,Movie,Drama,Morning,
2797,350,B,2024-03-10 22:00:00,9.57,1,1,2,Laptop,Movie,Drama,Night,
2798,190,A,2024-02-27 23:00:00,6.6,1,1,2,Mobile,Movie,Comedy,Night,
2799,853,A,2024-01-10 10:00:00,6.75,1,0,0,Laptop,Series,Thriller,Morning,
2800,375,A,2024-02-29 16:00:00,16.63,0,0,1,TV,Movie,Action,Afternoon,No Interest
2801,269,A,2024-01-20 12:00:00,21.99,1,1,3,Laptop,Series,Sci-Fi,Afternoon,
2802,186,A,2024-02-10 23:00:00,12.12,1,1,2,TV,Series,Action,Night,
2803,537,B,2024-01-08 08:00:00,17.71,1,1,3,TV,Series,Comedy,Morning,
2804,886,A,2024-02-18 13:00:00,15.11,1,0,1,Laptop,Movie,Drama,Afternoon,
2805,27,A,2024-02-11 14:00:00,6.19,1,1,2,Laptop,Movie,Thriller,Afternoon,
2806,841,A,2024-03-06 20:00:00,8.4,1,0,3,Mobile,Movie,Drama,Evening,
2807,460,A,2024-03-04 00:00:00,14.08,1,0,2,Mobile,Series,Action,Morning,
2808,780,B,2024-02-29 15:00:00,13.64,1,1,1,Mobile,Movie,Horror,Afternoon,
2809,691,B,2024-02-10 13:00:00,12.83,1,0,3,Mobile,Series,Action,Afternoon,
2810,47,B,2024-03-12 01:00:00,8.63,1,1,0,Mobile,Movie,Comedy,Morning,
2811,636,B,2024-02-04 00:00:00,16.19,1,0,0,Mobile,Movie,Action,Morning,
2812,1000,A,2024-01-20 13:00:00,8.56,0,0,3,Mobile,Movie,Comedy,Afternoon,Preview Too Short
2813,510,B,2024-01-13 06:00:00,17.71,1,1,3,TV,Series,Comedy,Morning,
2814,219,A,2024-02-15 18:00:00,13.62,1,1,4,Laptop,Movie,Drama,Evening,
2815,74,A,2024-01-24 01:00:00,11.12,1,1,0,Mobile,Series,Drama,Morning,
2816,896,B,2024-02-22 17:00:00,15.54,1,1,0,TV,Movie,Thriller,Evening,
2817,669,B,2024-02-26 21:00:00,15.7,1,1,0,Mobile,Series,Drama,Night,
2818,118,A,2024-03-02 02:00:00,19.98,1,0,1,Laptop,Movie,Horror,Morning,
2819,653,B,2024-03-30 22:00:00,21.13,1,1,1,Mobile,Movie,Action,Night,
2820,627,A,2024-02-13 19:00:00,12.35,0,0,1,Mobile,Series,Comedy,Evening,UI Confusion
2821,487,B,2024-03-20 18:00:00,13.28,1,1,1,Mobile,Movie,Sci-Fi,Evening,
2822,550,A,2024-03-27 12:00:00,13.49,0,0,2,TV,Series,Horror,Afternoon,Preview Too Short
2823,72,B,2024-01-10 14:00:00,15.38,1,0,1,TV,Movie,Sci-Fi,Afternoon,
2824,742,B,2024-03-12 06:00:00,18.89,1,0,1,Mobile,Series,Thriller,Morning,
2825,444,A,2024-03-22 17:00:00,12.8,1,1,4,Mobile,Series,Comedy,Evening,
2826,751,B,2024-01-31 17:00:00,15.49,0,0,2,Laptop,Series,Action,Evening,Preview Too Short
2827,217,A,2024-02-25 21:00:00,13.62,0,0,2,TV,Series,Sci-Fi,Night,Preview Too Short
2828,554,A,2024-01-02 05:00:00,11.53,0,0,3,TV,Series,Action,Morning,No Interest
2829,685,B,2024-02-16 12:00:00,10.47,1,0,3,Mobile,Series,Action,Afternoon,
2830,35,A,2024-01-10 18:00:00,10.55,1,0,1,Mobile,Movie,Horror,Evening,
2831,744,A,2024-01-01 18:00:00,17.17,1,1,1,TV,Movie,Horror,Evening,
2832,676,B,2024-02-10 16:00:00,10.05,1,1,0,Mobile,Movie,Drama,Afternoon,
2833,175,B,2024-03-20 05:00:00,10.65,0,0,0,Laptop,Movie,Horror,Morning,No Interest
2834,282,A,2024-03-07 03:00:00,14.27,1,1,1,Mobile,Series,Drama,Morning,
2835,687,A,2024-02-12 17:00:00,11.75,1,0,1,TV,Series,Drama,Evening,
2836,539,B,2024-01-12 19:00:00,16.9,1,1,3,TV,Movie,Drama,Evening,
2837,353,A,2024-01-11 21:00:00,10.24,1,1,1,Laptop,Series,Drama,Night,
2838,829,B,2024-03-18 03:00:00,9.11,0,0,0,Mobile,Series,Sci-Fi,Morning,Playback Error
2839,145,B,2024-02-23 22:00:00,15.63,1,1,1,Mobile,Series,Thriller,Night,
2840,338,B,2024-03-10 10:00:00,13.27,0,0,1,Mobile,Series,Comedy,Morning,No Interest
2841,284,A,2024-02-12 17:00:00,13.9,1,1,1,TV,Movie,Thriller,Evening,
2842,809,B,2024-03-06 10:00:00,8.89,0,0,2,TV,Movie,Comedy,Morning,Playback Error
2843,562,B,2024-03-30 12:00:00,23.02,1,1,2,TV,Series,Thriller,Afternoon,
2844,962,A,2024-03-20 11:00:00,20.03,1,1,0,TV,Movie,Thriller,Morning,
2845,225,B,2024-02-25 01:00:00,13.84,1,0,1,Mobile,Movie,Horror,Morning,
2846,129,B,2024-02-25 03:00:00,12.79,1,0,1,TV,Series,Action,Morning,
2847,664,B,2024-03-07 12:00:00,14.18,1,0,3,Mobile,Movie,Horror,Afternoon,
2848,362,B,2024-02-25 19:00:00,5.83,1,1,2,TV,Series,Action,Evening,
2849,349,B,2024-03-14 15:00:00,21.18,1,0,1,TV,Movie,Thriller,Afternoon,
2850,787,B,2024-01-19 17:00:00,10.92,1,1,3,TV,Series,Sci-Fi,Evening,
2851,108,A,2024-01-09 22:00:00,10.39,1,0,3,Mobile,Movie,Action,Night,
2852,215,A,2024-03-28 03:00:00,9.71,0,0,2,Mobile,Series,Comedy,Morning,Preview Too Short
2853,587,B,2024-01-18 05:00:00,11.54,1,1,2,Mobile,Movie,Action,Morning,
2854,102,A,2024-01-21 19:00:00,7.93,1,0,2,Mobile,Movie,Comedy,Evening,
2855,903,A,2024-01-16 19:00:00,13.6,1,1,2,Mobile,Movie,Action,Evening,
2856,712,A,2024-03-21 11:00:00,5.0,0,0,3,TV,Movie,Thriller,Morning,Playback Error
2857,77,A,2024-01-03 21:00:00,5.26,1,0,0,Laptop,Series,Sci-Fi,Night,
2858,136,B,2024-01-30 06:00:00,14.54,1,0,0,Mobile,Movie,Action,Morning,
2859,830,B,2024-01-27 21:00:00,15.69,1,1,1,Mobile,Movie,Action,Night,
2860,54,B,2024-03-24 17:00:00,22.71,0,0,1,Mobile,Series,Drama,Evening,No Interest
2861,352,A,2024-02-15 16:00:00,15.15,1,0,1,Laptop,Movie,Action,Afternoon,
2862,820,B,2024-01-08 11:00:00,5.88,1,0,1,Laptop,Series,Comedy,Morning,
2863,830,A,2024-03-30 12:00:00,18.54,1,0,0,Mobile,Movie,Action,Afternoon,
2864,377,B,2024-02-29 21:00:00,15.66,0,0,0,Laptop,Movie,Sci-Fi,Night,UI Confusion
2865,201,A,2024-03-06 14:00:00,10.8,1,1,0,Mobile,Series,Comedy,Afternoon,
2866,537,A,2024-01-11 02:00:00,13.91,1,1,1,Laptop,Movie,Sci-Fi,Morning,
2867,751,B,2024-02-18 02:00:00,19.52,1,1,0,Laptop,Movie,Horror,Morning,
2868,157,B,2024-01-12 22:00:00,26.73,1,1,1,Mobile,Movie,Horror,Night,
2869,141,B,2024-01-11 07:00:00,19.08,1,1,2,TV,Movie,Drama,Morning,
2870,448,B,2024-03-16 11:00:00,9.17,1,1,3,Mobile,Series,Action,Morning,
2871,124,B,2024-03-14 04:00:00,16.1,1,1,1,TV,Series,Thriller,Morning,
2872,157,B,2024-03-12 22:00:00,13.37,1,0,2,Laptop,Movie,Comedy,Night,
2873,700,A,2024-03-19 17:00:00,10.2,1,1,0,Laptop,Series,Action,Evening,
2874,660,A,2024-03-19 14:00:00,12.05,1,1,4,TV,Movie,Action,Afternoon,
2875,831,A,2024-02-08 15:00:00,12.75,0,0,2,Mobile,Movie,Sci-Fi,Afternoon,UI Confusion
2876,137,A,2024-01-14 06:00:00,13.11,1,1,3,Mobile,Series,Drama,Morning,
2877,207,B,2024-02-12 03:00:00,18.18,1,1,1,Laptop,Movie,Action,Morning,
2878,434,B,2024-01-30 04:00:00,22.64,1,0,0,Mobile,Movie,Horror,Morning,
2879,548,B,2024-03-22 01:00:00,15.44,1,0,2,Mobile,Series,Drama,Morning,
2880,597,A,2024-02-21 23:00:00,12.56,0,0,4,Mobile,Movie,Comedy,Night,Playback Error
2881,479,A,2024-02-11 12:00:00,6.06,1,0,2,Laptop,Movie,Action,Afternoon,
2882,982,B,2024-03-23 09:00:00,9.13,1,1,5,Mobile,Series,Thriller,Morning,
2883,523,A,2024-01-08 16:00:00,14.41,1,1,1,Mobile,Series,Drama,Afternoon,
2884,213,A,2024-02-14 05:00:00,14.75,1,0,1,Laptop,Movie,Thriller,Morning,
2885,804,A,2024-01-09 12:00:00,11.12,0,0,1,Mobile,Movie,Comedy,Afternoon,No Interest
2886,910,A,2024-01-29 22:00:00,8.02,0,0,4,Mobile,Movie,Horror,Night,Preview Too Short
2887,849,A,2024-02-19 15:00:00,9.49,1,0,5,TV,Series,Comedy,Afternoon,
2888,104,A,2024-02-10 18:00:00,17.63,0,0,0,Laptop,Series,Sci-Fi,Evening,UI Confusion
2889,79,B,2024-02-14 11:00:00,12.81,1,1,2,Laptop,Movie,Sci-Fi,Morning,
2890,776,A,2024-03-22 13:00:00,11.08,1,0,1,TV,Series,Sci-Fi,Afternoon,
2891,430,B,2024-03-02 07:00:00,7.13,1,1,2,Mobile,Movie,Drama,Morning,
2892,93,B,2024-03-13 08:00:00,15.47,0,0,2,Mobile,Movie,Drama,Morning,Preview Too Short
2893,98,A,2024-02-11 20:00:00,7.03,1,1,3,Mobile,Movie,Comedy,Evening,
2894,373,A,2024-02-01 12:00:00,16.13,1,1,1,Mobile,Movie,Drama,Afternoon,
2895,597,A,2024-02-27 13:00:00,14.12,0,0,3,Laptop,Movie,Comedy,Afternoon,UI Confusion
2896,558,B,2024-01-08 00:00:00,7.47,1,1,1,Mobile,Movie,Sci-Fi,Morning,
2897,899,A,2024-02-13 18:00:00,13.78,0,0,1,Mobile,Movie,Sci-Fi,Evening,No Interest
2898,62,A,2024-01-24 00:00:00,10.07,0,0,2,Mobile,Movie,Action,Morning,No Interest
2899,284,A,2024-01-04 12:00:00,10.21,0,0,4,Mobile,Movie,Horror,Afternoon,No Interest
2900,16,B,2024-01-26 01:00:00,9.39,0,0,0,Mobile,Series,Sci-Fi,Morning,Playback Error
2901,573,B,2024-01-17 08:00:00,15.77,1,0,0,Mobile,Movie,Sci-Fi,Morning,
2902,473,A,2024-02-19 04:00:00,12.97,1,1,2,Mobile,Movie,Action,Morning,
2903,612,B,2024-03-12 10:00:00,14.84,1,0,0,Mobile,Series,Action,Morning,
2904,110,A,2024-02-25 11:00:00,11.15,1,0,0,Laptop,Series,Action,Morning,
2905,101,A,2024-03-26 13:00:00,14.33,1,1,1,Mobile,Series,Comedy,Afternoon,
2906,790,B,2024-02-22 02:00:00,15.83,1,1,1,Mobile,Movie,Thriller,Morning,
2907,815,A,2024-02-25 08:00:00,5.0,1,0,0,Laptop,Series,Action,Morning,
2908,899,B,2024-01-19 01:00:00,18.54,1,1,2,Laptop,Series,Action,Morning,
2909,643,A,2024-02-01 12:00:00,9.83,0,0,4,TV,Series,Comedy,Afternoon,UI Confusion
2910,836,A,2024-01-07 00:00:00,16.89,1,1,0,Laptop,Series,Comedy,Morning,
2911,48,B,2024-01-22 11:00:00,12.57,1,1,0,Mobile,Series,Thriller,Morning,
2912,194,B,2024-03-26 11:00:00,9.19,1,0,2,Laptop,Movie,Drama,Morning,
2913,394,A,2024-01-02 10:00:00,6.29,1,0,1,TV,Movie,Comedy,Morning,
2914,776,A,2024-02-14 16:00:00,11.83,1,1,1,TV,Movie,Drama,Afternoon,
2915,286,B,2024-03-01 09:00:00,15.72,1,1,1,Laptop,Movie,Horror,Morning,
2916,743,B,2024-03-22 10:00:00,10.61,1,1,1,Mobile,Movie,Drama,Morning,
2917,362,B,2024-02-16 00:00:00,5.95,1,1,2,TV,Series,Thriller,Morning,
2918,762,B,2024-03-16 13:00:00,16.89,1,1,0,Laptop,Movie,Action,Afternoon,
2919,852,B,2024-02-18 05:00:00,13.25,1,0,1,Laptop,Movie,Horror,Morning,
2920,710,B,2024-03-08 17:00:00,13.09,1,0,0,Mobile,Series,Drama,Evening,
2921,138,B,2024-03-21 08:00:00,16.42,0,0,1,Mobile,Series,Comedy,Morning,Playback Error
2922,951,B,2024-02-22 18:00:00,11.14,1,1,3,Laptop,Series,Comedy,Evening,
2923,666,B,2024-03-08 07:00:00,13.52,0,0,2,Mobile,Movie,Horror,Morning,Playback Error
2924,141,A,2024-01-08 00:00:00,14.84,1,0,1,Laptop,Series,Sci-Fi,Morning,
2925,190,A,2024-03-15 03:00:00,8.32,1,1,0,TV,Movie,Drama,Morning,
2926,657,A,2024-01-02 16:00:00,15.22,1,0,3,Mobile,Movie,Horror,Afternoon,
2927,385,A,2024-03-10 01:00:00,6.08,0,0,0,Mobile,Series,Action,Morning,No Interest
2928,682,A,2024-02-01 04:00:00,11.76,1,0,2,Laptop,Movie,Horror,Morning,
2929,524,A,2024-03-15 20:00:00,10.03,0,0,1,Mobile,Series,Horror,Evening,No Interest
2930,794,B,2024-01-12 00:00:00,18.07,1,0,1,Mobile,Movie,Comedy,Morning,
2931,86,A,2024-02-01 09:00:00,6.18,1,0,2,Mobile,Series,Action,Morning,
2932,524,A,2024-02-26 10:00:00,11.7,1,0,1,TV,Movie,Sci-Fi,Morning,
2933,867,A,2024-01-29 17:00:00,12.1,0,0,3,Mobile,Movie,Sci-Fi,Evening,No Interest
2934,570,B,2024-02-13 00:00:00,18.26,1,1,2,Mobile,Series,Comedy,Morning,
2935,458,A,2024-02-13 11:00:00,6.89,1,0,2,Mobile,Series,Sci-Fi,Morning,
2936,858,B,2024-02-18 11:00:00,15.42,1,1,0,Mobile,Movie,Thriller,Morning,
2937,425,B,2024-01-27 07:00:00,11.86,1,1,1,Mobile,Movie,Action,Morning,
2938,930,B,2024-02-16 23:00:00,10.77,0,0,3,Mobile,Series,Thriller,Night,Playback Error
2939,139,A,2024-03-05 06:00:00,9.06,1,0,1,TV,Movie,Horror,Morning,
2940,281,A,2024-01-09 18:00:00,10.84,0,0,3,Mobile,Movie,Horror,Evening,Preview Too Short
2941,512,B,2024-02-13 22:00:00,17.98,1,0,1,TV,Series,Sci-Fi,Night,
2942,426,B,2024-01-08 13:00:00,19.56,1,1,0,Mobile,Series,Drama,Afternoon,
2943,30,A,2024-02-04 15:00:00,11.86,0,0,1,Mobile,Movie,Horror,Afternoon,No Interest
2944,207,A,2024-01-31 21:00:00,19.33,1,0,2,Mobile,Series,Thriller,Night,
2945,331,B,2024-01-18 18:00:00,13.58,1,1,2,Mobile,Movie,Horror,Evening,
2946,937,B,2024-01-26 03:00:00,7.91,0,0,1,TV,Series,Sci-Fi,Morning,Playback Error
2947,903,A,2024-01-30 19:00:00,5.0,0,0,2,Mobile,Series,Sci-Fi,Evening,Playback Error
2948,151,A,2024-01-26 13:00:00,15.77,1,0,2,Mobile,Series,Sci-Fi,Afternoon,
2949,120,A,2024-02-27 20:00:00,8.06,1,1,2,Mobile,Series,Action,Evening,
2950,604,B,2024-01-24 13:00:00,9.94,0,0,1,Mobile,Series,Horror,Afternoon,Preview Too Short
2951,757,B,2024-02-28 06:00:00,17.48,0,0,0,Mobile,Series,Sci-Fi,Morning,UI Confusion
2952,186,B,2024-03-12 15:00:00,6.58,1,1,2,Mobile,Series,Thriller,Afternoon,
2953,616,A,2024-01-28 11:00:00,14.45,1,0,3,Laptop,Series,Thriller,Morning,
2954,146,B,2024-02-06 07:00:00,18.73,1,0,2,Laptop,Movie,Horror,Morning,
2955,498,A,2024-03-01 09:00:00,16.75,1,1,4,Mobile,Series,Action,Morning,
2956,933,A,2024-01-20 08:00:00,10.53,1,0,1,Laptop,Series,Comedy,Morning,
2957,471,B,2024-03-24 10:00:00,8.04,1,0,0,TV,Series,Comedy,Morning,
2958,368,A,2024-01-30 21:00:00,12.3,0,0,4,TV,Series,Sci-Fi,Night,UI Confusion
2959,907,B,2024-02-09 02:00:00,14.93,1,0,1,Mobile,Series,Sci-Fi,Morning,
2960,926,B,2024-02-19 17:00:00,13.35,0,0,2,Laptop,Movie,Action,Evening,UI Confusion
2961,954,A,2024-01-12 23:00:00,20.14,1,1,1,Mobile,Movie,Action,Night,
2962,130,A,2024-01-12 20:00:00,14.62,1,0,4,Mobile,Series,Sci-Fi,Evening,
2963,722,A,2024-01-04 07:00:00,5.0,1,1,2,TV,Series,Action,Morning,
2964,403,B,2024-01-25 11:00:00,11.31,1,1,0,TV,Series,Sci-Fi,Morning,
2965,109,B,2024-01-08 18:00:00,13.75,1,1,2,TV,Series,Comedy,Evening,
2966,389,B,2024-03-15 09:00:00,13.08,1,1,3,TV,Series,Sci-Fi,Morning,
2967,710,A,2024-02-09 06:00:00,8.75,0,0,1,TV,Movie,Horror,Morning,UI Confusion
2968,755,B,2024-03-23 20:00:00,16.2,0,0,1,Mobile,Series,Sci-Fi,Evening,Playback Error
2969,796,A,2024-02-04 00:00:00,9.37,1,1,1,TV,Series,Drama,Morning,
2970,525,A,2024-03-06 16:00:00,11.59,0,0,1,TV,Series,Action,Afternoon,No Interest
2971,570,A,2024-02-13 07:00:00,10.33,0,0,3,Mobile,Series,Drama,Morning,UI Confusion
2972,388,B,2024-03-03 05:00:00,10.59,1,1,2,Mobile,Series,Drama,Morning,
2973,197,A,2024-02-29 19:00:00,10.48,1,1,0,Mobile,Movie,Sci-Fi,Evening,
2974,380,B,2024-01-16 02:00:00,18.26,1,1,0,Laptop,Movie,Comedy,Morning,
2975,356,B,2024-03-16 18:00:00,21.59,0,0,0,TV,Movie,Thriller,Evening,Preview Too Short
2976,800,A,2024-03-26 06:00:00,11.58,1,0,4,Laptop,Movie,Sci-Fi,Morning,
2977,588,A,2024-03-28 15:00:00,5.0,1,0,2,Laptop,Series,Horror,Afternoon,
2978,892,B,2024-02-28 01:00:00,17.21,0,0,1,TV,Movie,Drama,Morning,Playback Error
2979,250,B,2024-02-24 09:00:00,8.18,0,0,1,Mobile,Movie,Sci-Fi,Morning,Preview Too Short
2980,22,A,2024-03-30 12:00:00,16.14,0,0,3,TV,Movie,Sci-Fi,Afternoon,UI Confusion
2981,199,B,2024-02-19 11:00:00,12.58,1,1,1,Mobile,Movie,Drama,Morning,
2982,803,A,2024-01-19 14:00:00,9.62,1,0,2,Mobile,Movie,Sci-Fi,Afternoon,
2983,311,A,2024-03-15 06:00:00,11.59,1,1,1,TV,Series,Sci-Fi,Morning,
2984,840,A,2024-02-19 14:00:00,8.47,1,1,1,Mobile,Movie,Drama,Afternoon,
2985,885,A,2024-01-10 18:00:00,12.86,1,1,2,Mobile,Movie,Drama,Evening,
2986,261,B,2024-02-11 15:00:00,22.1,1,1,1,Mobile,Movie,Horror,Afternoon,
2987,941,A,2024-01-25 17:00:00,8.92,1,0,2,Mobile,Movie,Action,Evening,
2988,985,A,2024-02-04 15:00:00,14.58,1,1,3,Laptop,Movie,Action,Afternoon,
2989,897,B,2024-03-04 03:00:00,13.62,1,0,2,Mobile,Series,Drama,Morning,
2990,96,A,2024-02-08 01:00:00,21.23,1,1,6,Mobile,Movie,Drama,Morning,
2991,219,A,2024-02-16 12:00:00,12.0,1,1,2,TV,Movie,Comedy,Afternoon,
2992,274,A,2024-01-06 09:00:00,11.13,1,1,3,Mobile,Movie,Comedy,Morning,
2993,984,B,2024-02-26 21:00:00,14.72,1,1,0,Mobile,Movie,Drama,Night,
2994,214,B,2024-01-15 15:00:00,7.42,1,0,1,Mobile,Series,Thriller,Afternoon,
2995,97,B,2024-02-01 06:00:00,17.98,1,0,3,Laptop,Movie,Sci-Fi,Morning,
2996,164,B,2024-02-19 09:00:00,9.23,1,1,1,Mobile,Series,Horror,Morning,
2997,969,B,2024-03-14 05:00:00,11.59,1,0,5,Laptop,Series,Action,Morning,
2998,401,A,2024-02-16 23:00:00,14.11,0,0,3,Mobile,Series,Drama,Night,Preview Too Short
2999,914,A,2024-02-08 01:00:00,11.95,1,0,2,Laptop,Movie,Thriller,Morning,
3000,147,B,2024-03-05 08:00:00,11.87,1,0,1,Mobile,Series,Thriller,Morning,
3001,662,B,2024-03-07 02:00:00,15.21,0,0,4,Mobile,Movie,Comedy,Morning,UI Confusion
3002,318,B,2024-03-07 12:00:00,16.78,1,1,1,Mobile,Movie,Horror,Afternoon,
3003,356,A,2024-03-02 16:00:00,11.63,1,1,3,Laptop,Series,Horror,Afternoon,
3004,484,B,2024-02-26 02:00:00,13.16,1,0,2,Laptop,Series,Horror,Morning,
